iter	CrossEntropy
1513	0.3415619192
1514	0.3415178874
1515	0.3414626096
1516	0.3414106118
1517	0.3413451402
1518	0.3412685724
1519	0.3411955024
1520	0.3411342305
1521	0.3410612938
1522	0.340995985
1523	0.3409199595
1524	0.3408331041
1525	0.3407458195
1526	0.340695968
1527	0.3406363591
1528	0.3405653011
1529	0.3404897597
1530	0.3404371169
1531	0.3403940025
1532	0.340334564
1533	0.3402847865
1534	0.3402050927
1535	0.3401470154
1536	0.3400749522
1537	0.3400177766
1538	0.3399552273
1539	0.3398793181
1540	0.3397976241
1541	0.3397354445
1542	0.3396810641
1543	0.3396060836
1544	0.3395391624
1545	0.3394800405
1546	0.3394326121
1547	0.3393871806
1548	0.3392996067
1549	0.3392722958
1550	0.3391885932
1551	0.3391470395
1552	0.3390643596
1553	0.3389995246
1554	0.3389505502
1555	0.338866675
1556	0.3387850694
1557	0.3387449006
1558	0.3386985748
1559	0.3386281906
1560	0.3385461403
1561	0.3385056413
1562	0.338443063
1563	0.3383914503
1564	0.3383446499
1565	0.3382756399
1566	0.338238609
1567	0.3381615774
1568	0.3381040943
1569	0.3380358276
1570	0.3379796597
1571	0.3379127014
1572	0.3378735561
1573	0.3377985536
1574	0.3377391427
1575	0.3376816859
1576	0.3376278951
1577	0.3375790784
1578	0.3374834986
1579	0.3374117608
1580	0.3373651251
1581	0.3373050594
1582	0.337236913
1583	0.3371729486
1584	0.3370867054
1585	0.3370575935
1586	0.3369904343
1587	0.3369299487
1588	0.336862566
1589	0.3367962559
1590	0.3367233554
1591	0.3366676421
1592	0.3366060975
1593	0.3365435861
1594	0.3365008335
1595	0.3364350562
1596	0.336372766
1597	0.3363345942
1598	0.3362576093
1599	0.3361968229
1600	0.336106548
1601	0.3360533518
1602	0.3359987597
1603	0.3359328463
1604	0.3358535505
1605	0.3357905993
1606	0.3357277582
1607	0.3356576099
1608	0.3355708307
1609	0.3355324659
1610	0.3354531811
1611	0.3354003028
1612	0.3353395437
1613	0.3352892081
1614	0.3352181451
1615	0.3351795819
1616	0.3351503558
1617	0.3350807964
1618	0.3350244508
1619	0.3349475057
1620	0.3348914375
1621	0.3348280062
1622	0.3347601566
1623	0.3347077894
1624	0.3346307594
1625	0.3345647062
1626	0.3344881051
1627	0.3344397945
1628	0.3343986914
1629	0.334336008
1630	0.3342948903
1631	0.334245453
1632	0.3341578505
1633	0.3340690943
1634	0.3340001158
1635	0.3339579324
1636	0.3338953119
1637	0.3338286869
1638	0.3337869478
1639	0.3337326077
1640	0.3336589575
1641	0.3335998989
1642	0.3335395046
1643	0.3334910127
1644	0.33342198
1645	0.3333648165
1646	0.3332901862
1647	0.3332136058
1648	0.3331503423
1649	0.3331058041
1650	0.3330453373
1651	0.3329941409
1652	0.3329370013
1653	0.3328670382
1654	0.3328045623
1655	0.332736359
1656	0.3326788066
1657	0.3325867951
1658	0.3325382396
1659	0.3324526694
1660	0.3323738671
1661	0.3323119675
1662	0.3322621948
1663	0.3322107284
1664	0.3321543857
1665	0.332102346
1666	0.3320361007
1667	0.3319679951
1668	0.3319081854
1669	0.3318491585
1670	0.3317974583
1671	0.3317417417
1672	0.3316725934
1673	0.3316123766
1674	0.3315362358
1675	0.3314538543
1676	0.3313933017
1677	0.3313053342
1678	0.3312499171
1679	0.3311903707
1680	0.3311200128
1681	0.3310360107
1682	0.3309824758
1683	0.3309312098
1684	0.3308724455
1685	0.3308218825
1686	0.3307559052
1687	0.3306960345
1688	0.3306575329
1689	0.3306099128
1690	0.3305655573
1691	0.3304891024
1692	0.3304010472
1693	0.3303404663
1694	0.3302556343
1695	0.3301919421
1696	0.3301256776
1697	0.330084017
1698	0.3300246371
1699	0.3299474865
1700	0.3298882948
1701	0.3298230322
1702	0.3297501135
1703	0.3297016428
1704	0.3296519482
1705	0.3295908804
1706	0.3295540714
1707	0.3294481831
1708	0.3293716935
1709	0.3293080573
1710	0.3292312951
1711	0.3291854078
1712	0.3291340228
1713	0.329040228
1714	0.328979874
1715	0.3289308552
1716	0.3288437432
1717	0.328770527
1718	0.3287025028
1719	0.3286325689
1720	0.3285655127
1721	0.3284823928
1722	0.3284351199
1723	0.328352307
1724	0.3282987291
1725	0.328224993
1726	0.3281606128
1727	0.3281130223
1728	0.3280469889
1729	0.327991743
1730	0.3279137747
1731	0.3278567957
1732	0.3278014777
1733	0.3277560905
1734	0.3277049277
1735	0.3276592375
1736	0.3275982074
1737	0.3275407908
1738	0.3274956287
1739	0.3274276004
1740	0.3273782053
1741	0.3273308274
1742	0.327258092
1743	0.3271770906
1744	0.3271355127
1745	0.3270661796
1746	0.3269939182
1747	0.326903659
1748	0.3267997815
1749	0.3267175249
1750	0.3266617219
1751	0.326588532
1752	0.3265170024
1753	0.326448768
1754	0.3264212711
1755	0.3263666245
1756	0.3262930586
1757	0.3262260695
1758	0.3261861155
1759	0.3261040319
1760	0.3260438913
1761	0.3260011476
1762	0.3259640765
1763	0.3259207675
1764	0.3258673337
1765	0.3258125539
1766	0.3257593356
1767	0.3257072468
1768	0.3256398384
1769	0.3255943681
1770	0.325508017
1771	0.325430977
1772	0.3253672633
1773	0.3253240668
1774	0.3252767271
1775	0.3252018177
1776	0.3251467123
1777	0.3250823423
1778	0.3250360005
1779	0.3249774397
1780	0.324924078
1781	0.3248783243
1782	0.3248095062
1783	0.3247641259
1784	0.3246757172
1785	0.3246081753
1786	0.324520001
1787	0.3244579009
1788	0.324407094
1789	0.3243793878
1790	0.324334212
1791	0.3242619576
1792	0.3242252327
1793	0.324179681
1794	0.3240972978
1795	0.3240152695
1796	0.3239257693
1797	0.3238666387
1798	0.323788309
1799	0.3237222041
1800	0.3236730735
1801	0.3236488566
1802	0.3236015215
1803	0.3235509074
1804	0.3235045842
1805	0.3234369259
1806	0.323396205
1807	0.3233303655
1808	0.3232798333
1809	0.323211126
1810	0.3231598771
1811	0.3231034297
1812	0.3230552383
1813	0.3229869661
1814	0.32293073
1815	0.3228818814
1816	0.3228183247
1817	0.3227551228
1818	0.3227210467
1819	0.3226598294
1820	0.3225792471
1821	0.322494611
1822	0.3224091832
1823	0.3223583475
1824	0.3222979674
1825	0.3222452175
1826	0.3221845433
1827	0.322132621
1828	0.3220773971
1829	0.3220194999
1830	0.3219608932
1831	0.3219112239
1832	0.3218724457
1833	0.3218011471
1834	0.3217406845
1835	0.3216825782
1836	0.3216131294
1837	0.3215442545
1838	0.3214732775
1839	0.3214249181
1840	0.3213530782
1841	0.3212910866
1842	0.3212545673
1843	0.3211936152
1844	0.3211481015
1845	0.3211043809
1846	0.3210482832
1847	0.3210059989
1848	0.3209235207
1849	0.3208697408
1850	0.3208277254
1851	0.3207694269
1852	0.3207174273
1853	0.3206715689
1854	0.320604181
1855	0.3205573426
1856	0.3204912111
1857	0.320401524
1858	0.320350413
1859	0.3202884086
1860	0.3202212625
1861	0.3201373158
1862	0.3200800922
1863	0.3200357208
1864	0.319999541
1865	0.3199488062
1866	0.3198949414
1867	0.3198445902
1868	0.3197810194
1869	0.3197143706
1870	0.3196331087
1871	0.3195848829
1872	0.3195389315
1873	0.3194704115
1874	0.3194041879
1875	0.3193490203
1876	0.3193216871
1877	0.3192324891
1878	0.3191896007
1879	0.3191362832
1880	0.3190721144
1881	0.3190195858
1882	0.3189415618
1883	0.3189138724
1884	0.3188589152
1885	0.3188204452
1886	0.3187845409
1887	0.3187325741
1888	0.3186824979
1889	0.3186376821
1890	0.318568788
1891	0.3185242531
1892	0.3184665181
1893	0.3184077996
1894	0.3183674069
1895	0.318277431
1896	0.3182272181
1897	0.3181951927
1898	0.3181465891
1899	0.3180861033
1900	0.3180567153
1901	0.3179889543
1902	0.3179070677
1903	0.3178522684
1904	0.3177954956
1905	0.3177227694
1906	0.3176592187
1907	0.3176164626
1908	0.3175459138
1909	0.3174800532
1910	0.3174425086
1911	0.3173858536
1912	0.3173231598
1913	0.3172811849
1914	0.3172265332
1915	0.3171687348
1916	0.3170813186
1917	0.317029013
1918	0.3169846902
1919	0.3169139276
1920	0.3168462709
1921	0.3168071914
1922	0.3167508281
1923	0.3166859288
1924	0.3166339139
1925	0.3165784785
1926	0.3165261252
1927	0.3164882912
1928	0.3164495038
1929	0.3164171168
1930	0.3163456159
1931	0.3162885985
1932	0.3162155945
1933	0.3161586222
1934	0.3160910545
1935	0.3160515631
1936	0.3159941795
1937	0.3159293815
1938	0.3158813514
1939	0.3158066005
1940	0.3157319114
1941	0.3156861799
1942	0.3156505615
1943	0.315575782
1944	0.3155016555
1945	0.3154451237
1946	0.3153868889
1947	0.3153170712
1948	0.3152450145
1949	0.3151845185
1950	0.3151310543
1951	0.3150635074
1952	0.3150108468
1953	0.3149462796
1954	0.3148921282
1955	0.3148375064
1956	0.3147744719
1957	0.314735488
1958	0.3146891157
1959	0.3146434202
1960	0.3145979142
1961	0.3145361883
1962	0.31448403
1963	0.3144038965
1964	0.3143519167
1965	0.3142956239
1966	0.3142263611
1967	0.3141898499
1968	0.3141568113
1969	0.314102342
1970	0.3140398636
1971	0.3140136134
1972	0.3139708373
1973	0.3139200612
1974	0.3138492557
1975	0.3138161635
1976	0.3137551024
1977	0.313694226
1978	0.3136343048
1979	0.3135639925
1980	0.3135137665
1981	0.3134517165
1982	0.3133675981
1983	0.3133070779
1984	0.3132303893
1985	0.3131463102
1986	0.3130910826
1987	0.3130047514
1988	0.3129644483
1989	0.3129169651
1990	0.3128629832
1991	0.312816536
1992	0.3127542684
1993	0.3127102695
1994	0.3126271255
1995	0.3125741254
1996	0.3125343964
1997	0.3124998465
1998	0.3124501134
1999	0.312402783
2000	0.3123642786
2001	0.3123102551
2002	0.3122686224
2003	0.3121966683
2004	0.3121437163
2005	0.3120818972
2006	0.3120522102
2007	0.3119974128
2008	0.3119274662
2009	0.3118736056
2010	0.3118125519
2011	0.3117379771
2012	0.3116735048
2013	0.3116284767
2014	0.3115842859
2015	0.3115341186
2016	0.3114941666
2017	0.3114181319
2018	0.3113676039
2019	0.3113054992
2020	0.3112329903
2021	0.3111833114
2022	0.3111104298
2023	0.3110227232
2024	0.3109849986
2025	0.3109340306
2026	0.3108888975
2027	0.3108417949
2028	0.3107920284
2029	0.3107287938
2030	0.3106579217
2031	0.31058815
2032	0.3105358173
2033	0.3104926434
2034	0.3104388605
2035	0.310392683
2036	0.310326681
2037	0.3102860527
2038	0.3102299616
2039	0.3101772937
2040	0.3101445772
2041	0.3100901495
2042	0.3100315374
2043	0.3099862857
2044	0.309926756
2045	0.3098900696
2046	0.309848652
2047	0.3097827166
2048	0.309739375
2049	0.3096818272
2050	0.3096304791
2051	0.3095580324
2052	0.3094974396
2053	0.3094518256
2054	0.3093919073
2055	0.3093489267
2056	0.3092802931
2057	0.3092193023
2058	0.3091671955
2059	0.3091226503
2060	0.3090622296
2061	0.309007035
2062	0.3089426942
2063	0.3089131146
2064	0.3088713311
2065	0.3087932838
2066	0.3087430669
2067	0.3086859071
2068	0.3086361653
2069	0.3085709429
2070	0.3085195634
2071	0.3084631203
2072	0.308407462
2073	0.3083533945
2074	0.3082928446
2075	0.3082272966
2076	0.3081672887
2077	0.3081329872
2078	0.3080889779
2079	0.3080399107
2080	0.3079899796
2081	0.3079333851
2082	0.3078752553
2083	0.3078274559
2084	0.3077737715
2085	0.3077261812
2086	0.3076900174
2087	0.3076354854
2088	0.3075973565
2089	0.3075278087
2090	0.3075028616
2091	0.307448283
2092	0.3074075948
2093	0.3073515495
2094	0.3072602514
2095	0.3072087637
2096	0.3071429361
2097	0.3070947172
2098	0.3070152598
2099	0.3069786908
2100	0.3069171594
2101	0.3068552868
2102	0.3068064518
2103	0.3067603481
2104	0.3066801906
2105	0.3066249254
2106	0.306573859
2107	0.3065214223
2108	0.3064869969
2109	0.3064457743
2110	0.3063822268
2111	0.3063473157
2112	0.3062903603
2113	0.3062390939
2114	0.3061665174
2115	0.3061097447
2116	0.3060272211
2117	0.3059765652
2118	0.3059133015
2119	0.3058621669
2120	0.3058180409
2121	0.305738906
2122	0.3056698791
2123	0.305619439
2124	0.3055648433
2125	0.305525941
2126	0.3054777132
2127	0.3054235032
2128	0.3053798248
2129	0.3053297842
2130	0.3052923216
2131	0.3052283698
2132	0.3051841847
2133	0.3051221324
2134	0.3050800859
2135	0.3050555136
2136	0.3050037026
2137	0.304966574
2138	0.3049007802
2139	0.3048421077
2140	0.3048031095
2141	0.304713527
2142	0.3046375664
2143	0.3045946401
2144	0.3045466936
2145	0.3044926165
2146	0.3044388426
2147	0.3043685012
2148	0.3043238193
2149	0.3042446195
2150	0.3041950508
2151	0.3041465042
2152	0.3040907488
2153	0.3040368759
2154	0.3039857676
2155	0.3039282608
2156	0.3038876487
2157	0.3038400294
2158	0.3037807443
2159	0.3037145847
2160	0.3036724863
2161	0.3036205358
2162	0.3035851383
2163	0.3035244634
2164	0.303451114
2165	0.3034052786
2166	0.3033340415
2167	0.3032617226
2168	0.3031930108
2169	0.303131607
2170	0.3030802124
2171	0.3030421822
2172	0.3029627715
2173	0.3029213302
2174	0.3028562926
2175	0.3028061
2176	0.3027616322
2177	0.3027280414
2178	0.3026667154
2179	0.3025926835
2180	0.3025283901
2181	0.3024843083
2182	0.3024442845
2183	0.3023832153
2184	0.3023376024
2185	0.3022642289
2186	0.3022316816
2187	0.3021851965
2188	0.3021439001
2189	0.3020635441
2190	0.3020090203
2191	0.301968879
2192	0.3019016214
2193	0.3018442141
2194	0.3017916416
2195	0.3017444695
2196	0.3016894176
2197	0.3016365392
2198	0.3015856419
2199	0.3015312978
2200	0.3014560935
2201	0.3013991394
2202	0.3013409026
2203	0.3012992649
2204	0.301251949
2205	0.3011866409
2206	0.3011199008
2207	0.3010825526
2208	0.301039755
2209	0.3009911045
2210	0.3009438776
2211	0.300893634
2212	0.3008311839
2213	0.3007838349
2214	0.3007462495
2215	0.3007062668
2216	0.3006527392
2217	0.3005888924
2218	0.3005276137
2219	0.3004741239
2220	0.3004046612
2221	0.3003481595
2222	0.3003067465
2223	0.3002571845
2224	0.3002175817
2225	0.300162358
2226	0.3001286015
2227	0.3000609337
2228	0.3000022411
2229	0.2999804287
2230	0.2999314407
2231	0.2999034044
2232	0.2998689987
2233	0.2998114626
2234	0.2997613439
2235	0.2997016184
2236	0.2996563666
2237	0.299608096
2238	0.2995460464
2239	0.2994867752
2240	0.29945065
2241	0.2993983286
2242	0.2993592429
2243	0.299319013
2244	0.2992519565
2245	0.2991946002
2246	0.2991286393
2247	0.2990505404
2248	0.2989986199
2249	0.2989638427
2250	0.2989232632
2251	0.2988789055
2252	0.2988227953
2253	0.2987745268
2254	0.2987165475
2255	0.2986936097
2256	0.2986414586
2257	0.29860514
2258	0.2985486918
2259	0.2985034618
2260	0.2984261909
2261	0.298343434
2262	0.2982861276
2263	0.2982565005
2264	0.2981667274
2265	0.2981131783
2266	0.2980649378
2267	0.2980044063
2268	0.2979407546
2269	0.2978753134
2270	0.2978150693
2271	0.2977578381
2272	0.2977064712
2273	0.297658079
2274	0.2976032307
2275	0.2975671806
2276	0.2974951197
2277	0.2974494991
2278	0.2973920789
2279	0.2973406219
2280	0.2972775975
2281	0.2972165598
2282	0.2971512319
2283	0.297109499
2284	0.2970797219
2285	0.2970233918
2286	0.296965138
2287	0.2969201186
2288	0.2968913256
2289	0.2968491576
2290	0.2967873559
2291	0.2967516053
2292	0.2966804372
2293	0.2966022169
2294	0.2965436219
2295	0.2964855634
2296	0.2964281374
2297	0.2963672588
2298	0.2963115561
2299	0.2962665171
2300	0.2962291125
2301	0.2961758917
2302	0.2961114297
2303	0.2960672441
2304	0.2960067362
2305	0.2959702423
2306	0.295906793
2307	0.2958721202
2308	0.295828606
2309	0.295784596
2310	0.2957485926
2311	0.295693762
2312	0.2956266286
2313	0.2955654141
2314	0.2955289963
2315	0.2954682981
2316	0.2954227963
2317	0.2953569901
2318	0.2952970248
2319	0.2952337306
2320	0.2951896024
2321	0.2951404047
2322	0.2950702035
2323	0.2950201338
2324	0.2949633516
2325	0.2949219594
2326	0.2948736408
2327	0.2948337239
2328	0.2947786771
2329	0.2947444035
2330	0.2947042295
2331	0.2946541255
2332	0.2945777122
2333	0.2945414105
2334	0.2944841636
2335	0.2944386889
2336	0.2943909344
2337	0.2943632605
2338	0.2942737442
2339	0.2942444095
2340	0.2941998612
2341	0.2941482612
2342	0.2940938865
2343	0.2940524704
2344	0.2939885015
2345	0.2939130026
2346	0.2938545911
2347	0.2938055792
2348	0.2937639832
2349	0.2937164181
2350	0.2936807083
2351	0.2936419381
2352	0.2935809584
2353	0.2935301126
2354	0.2934564856
2355	0.2933809407
2356	0.2933327046
2357	0.2932802842
2358	0.2932477862
2359	0.2932051114
2360	0.2931366287
2361	0.2931040779
2362	0.2930468441
2363	0.2929903212
2364	0.2929421478
2365	0.2928671491
2366	0.292835216
2367	0.2927808473
2368	0.2927241947
2369	0.29270704
2370	0.2926484941
2371	0.2926086298
2372	0.2925404478
2373	0.2924906698
2374	0.2924427838
2375	0.2924025326
2376	0.2923325738
2377	0.2922860509
2378	0.2922339653
2379	0.2921671313
2380	0.2921230561
2381	0.2920673058
2382	0.2920264161
2383	0.2919711305
2384	0.29192874
2385	0.291857177
2386	0.2918172045
2387	0.291776669
2388	0.2917389344
2389	0.2916880221
2390	0.291636565
2391	0.291586595
2392	0.2915240347
2393	0.2914564159
2394	0.291416382
2395	0.2913373194
2396	0.2912783697
2397	0.2912404795
2398	0.291177428
2399	0.2910999534
2400	0.2910675872
2401	0.2910056188
2402	0.2909696881
2403	0.290920907
2404	0.2908572251
2405	0.2908161791
2406	0.2907594929
2407	0.2906870523
2408	0.2906245108
2409	0.2905566474
2410	0.2905235955
2411	0.2904709868
2412	0.2904287997
2413	0.2903850865
2414	0.2903398554
2415	0.2902850077
2416	0.2902506585
2417	0.2901877172
2418	0.2901573489
2419	0.2901088744
2420	0.2900476086
2421	0.2900093408
2422	0.2899679155
2423	0.2899067065
2424	0.2898675439
2425	0.2898172029
2426	0.2897715712
2427	0.2897203391
2428	0.2896733575
2429	0.2896300001
2430	0.2895731348
2431	0.2895387797
2432	0.2894951429
2433	0.2894613108
2434	0.2893931248
2435	0.2893550284
2436	0.2893124478
2437	0.2892399888
2438	0.2891871037
2439	0.2891146644
2440	0.2890672034
2441	0.2890064215
2442	0.2889668717
2443	0.2889190687
2444	0.2888744072
2445	0.288806595
2446	0.2887483948
2447	0.2887044676
2448	0.2886326116
2449	0.2885588959
2450	0.2885120932
2451	0.2884783743
2452	0.2884432235
2453	0.2883662164
2454	0.2883135446
2455	0.2882779872
2456	0.2882438207
2457	0.2882080743
2458	0.2881627162
2459	0.2881160192
2460	0.2880673596
2461	0.2880069158
2462	0.2879530991
2463	0.2879014624
2464	0.287850344
2465	0.2877978404
2466	0.2877553896
2467	0.287674093
2468	0.2876474699
2469	0.2875946922
2470	0.28755852
2471	0.2875213875
2472	0.2874635266
2473	0.2873843624
2474	0.2873467586
2475	0.2872930028
2476	0.2872460313
2477	0.2871951917
2478	0.2871364773
2479	0.2870778236
2480	0.2870117656
2481	0.2869726718
2482	0.2869172975
2483	0.2868815792
2484	0.2868305591
2485	0.2867785821
2486	0.2867198946
2487	0.2866633909
2488	0.286621245
2489	0.2865604157
2490	0.2865173802
2491	0.2864678235
2492	0.2864167263
2493	0.2863592058
2494	0.2862974623
2495	0.2862440816
2496	0.2861932463
2497	0.2861490134
2498	0.2860888622
2499	0.2860338368
2500	0.2859605849
2501	0.2859154695
2502	0.2858564954
2503	0.2858037174
2504	0.2857561081
2505	0.2857000646
2506	0.2856547085
2507	0.2856173095
2508	0.2855788805
2509	0.285539011
2510	0.2855026992
2511	0.2854469342
2512	0.2853917839
2513	0.2853416565
2514	0.2852898197
2515	0.2852447713
2516	0.2851868436
2517	0.2851305469
2518	0.2850692145
2519	0.2850186568
2520	0.2849597622
2521	0.2849228074
2522	0.2848722824
2523	0.2848316092
2524	0.2847786232
2525	0.2847410779
2526	0.2846964643
2527	0.2846399276
2528	0.2846044091
2529	0.2845526777
2530	0.2845174362
2531	0.2844611404
2532	0.2844224837
2533	0.2843708348
2534	0.2843307278
2535	0.2842869324
2536	0.2842346373
2537	0.2841625123
2538	0.2841322779
2539	0.2840680981
2540	0.2840327584
2541	0.2839907653
2542	0.2839223047
2543	0.283857434
2544	0.2838216359
2545	0.283763347
2546	0.2837057909
2547	0.2836546447
2548	0.2835771061
2549	0.2835175592
2550	0.2834647123
2551	0.2834218565
2552	0.2833598828
2553	0.2832977759
2554	0.28325475
2555	0.2831982354
2556	0.2831514796
2557	0.2831087086
2558	0.2830593811
2559	0.2830180113
2560	0.2829799243
2561	0.28292609
2562	0.2828650135
2563	0.2828172302
2564	0.2827748075
2565	0.2827224512
2566	0.2826730739
2567	0.2826078649
2568	0.282554401
2569	0.2824889589
2570	0.2824284901
2571	0.2823797934
2572	0.2823402547
2573	0.2822850887
2574	0.2822475865
2575	0.2822055356
2576	0.2821683806
2577	0.2821109802
